match_id,radiant_win
1077,0.884875045
1085,0.961093701
1087,0.730874885
1088,0.733387255
1096,0.108526134
1098,0.962074488
1100,0.104205672
1113,0.710053051
1119,0.726181919
1127,0.5350826
1142,0.339990138
1148,0.343661962
1157,0.213903662
1158,0.761627607
1163,0.404511676
1167,0.666085022
1168,0.343058823
1181,0.058835926
1183,0.219592505
1191,0.557941931
1192,0.169563773
1198,0.782660952
1216,0.156313379
1218,0.624577824
1221,0.960706337
1222,0.324856611
1225,0.15153439
1226,0.440769791
1230,0.209621917
1242,0.743546031
1247,0.669274979
1253,0.338011716
1259,0.612977606
1271,0.857814315
1282,0.537547551
1284,0.944154181
1293,0.397642804
1294,0.59353877
1298,0.431662835
1306,0.62174315
1316,0.70705449
1321,0.316106805
1331,0.43099945
1336,0.184639781
1341,0.54906393
1348,0.514343484
1356,0.851803311
1384,0.289479113
1389,0.60860953
1391,0.617584683
1413,0.770891945
1419,0.61212711
1426,0.837571579
1440,0.663294531
1445,0.585431219
1465,0.400310644
1470,0.492748879
1472,0.470109991
1484,0.55708531
1485,0.107435831
1486,0.885301946
1488,0.565076696
1498,0.038088647
1508,0.648893939
1518,0.853368034
1526,0.239824054
1527,0.766272345
1528,0.249398665
1540,0.632601631
1546,0.471876221
1551,0.795931408
1564,0.753676621
1565,0.874860638
1568,0.931559696
1572,0.660475122
1573,0.101775854
1581,0.414051793
1585,0.888741629
1588,0.256092371
1595,0.225383845
1596,0.271995669
1603,0.305219553
1615,0.598698581
1621,0.449770085
1623,0.251336378
1630,0.411765134
1636,0.663814036
1642,0.219017571
1654,0.730845013
1657,0.87629996
1665,0.391965111
1666,0.776155951
1676,0.725340204
1678,0.547953744
1683,0.502914191
1685,0.068419044
1687,0.016020554
1690,0.228017779
1702,0.401957723
1703,0.249002201
1714,0.318218239
1716,0.573598855
1726,0.170937202
1748,0.279505836
1750,0.199146502
1762,0.945583075
1765,0.103074915
1767,0.526211576
1773,0.343414915
1774,0.196897747
1776,0.649228494
1782,0.828561453
1799,0.497676916
1803,0.481564571
1811,0.406610739
1820,0.437412279
1823,0.791449827
1864,0.684264239
1871,0.529589269
1874,0.079312175
1878,0.331914742
1888,0.681721821
1895,0.803308654
1896,0.445269589
1899,0.536201439
1901,0.585481001
1903,0.635950309
1913,0.164420389
1935,0.796243102
1946,0.22363702
1958,0.786672376
1960,0.536843406
1968,0.331229856
1969,0.560391896
1973,0.262720004
1974,0.47740885
1977,0.414573944
1992,0.640892584
1995,0.188520629
2001,0.761578314
2017,0.474173249
2018,0.21615996
2020,0.346560478
2021,0.295853544
2027,0.383826337
2036,0.564030794
2040,0.195261431
2041,0.167324704
2047,0.90565871
2049,0.323347793
2059,0.276480575
2066,0.273259526
2068,0.509353896
2069,0.728161587
2081,0.401076224
2083,0.54234747
2084,0.878924989
2085,0.937529319
2096,0.459777689
2104,0.176006701
2105,0.147550916
2110,0.355700779
2112,0.083322832
2115,0.529061242
2120,0.1410831
2121,0.12284253
2125,0.852555636
2128,0.613142958
2129,0.381539585
2138,0.544506179
2159,0.741934678
2160,0.201607465
2180,0.638023897
2181,0.620566113
2183,0.725561823
2189,0.142187096
2192,0.453132016
2193,0.895093579
2197,0.114584479
2201,0.42430325
2206,0.834274599
2208,0.820026686
2210,0.668604873
2212,0.706708774
2220,0.570956843
2226,0.51921866
2227,0.059637187
2229,0.386754955
2233,0.195617778
2234,0.88640437
2237,0.340825227
2238,0.581268204
2246,0.355216024
2248,0.29692428
2265,0.372599299
2268,0.404776184
2270,0.707542342
2276,0.824784968
2278,0.836700621
2290,0.605916434
2298,0.409878384
2305,0.099820077
2320,0.634621123
2325,0.483864898
2329,0.865619289
2342,0.616421392
2352,0.185969911
2387,0.705292582
2397,0.200314291
2399,0.653059009
2401,0.642118567
2404,0.299382459
2411,0.690503512
2422,0.645878223
2424,0.794396264
2425,0.229124071
2429,0.181854986
2433,0.545845624
2434,0.652601866
2436,0.09582782
2440,0.111960461
2448,0.571871409
2458,0.63252866
2460,0.342761092
2466,0.64851395
2473,0.428077681
2479,0.314605758
2493,0.188864952
2504,0.178391455
2524,0.765975748
2526,0.978149556
2531,0.286931316
2532,0.07336689
2546,0.488996212
2561,0.856246867
2565,0.153507252
2570,0.556423392
2579,0.600251655
2581,0.207713351
2592,0.758715221
2593,0.380924518
2594,0.269621655
2618,0.784168165
2628,0.407983561
2638,0.446215495
2647,0.609617151
2654,0.740721025
2655,0.528573516
2669,0.199978191
2674,0.545536011
2677,0.692701317
2687,0.370826739
2689,0.260629181
2694,0.654867587
2702,0.285471802
2704,0.929066915
2706,0.890633753
2712,0.096967909
2716,0.445318931
2727,0.27400796
2729,0.332904993
2738,0.817487069
2739,0.25162355
2745,0.788731835
2759,0.70993058
2766,0.72030807
2767,0.394577979
2773,0.23350678
2778,0.656727393
2783,0.493333154
2788,0.662508819
2792,0.559756107
2803,0.411968637
2808,0.149354314
2816,0.333017843
2821,0.943897107
2826,0.845562234
2840,0.42605893
2844,0.784377788
2846,0.274636498
2847,0.393872494
2857,0.713818013
2861,0.174375457
2888,0.562360164
2903,0.660159465
2904,0.339554968
2907,0.228400306
2909,0.285737249
2910,0.438220907
2915,0.505294919
2918,0.674588159
2920,0.479299413
2926,0.207865889
2929,0.924535862
2947,0.583399675
2950,0.683494869
2952,0.477225135
2953,0.37191682
2956,0.318416307
2961,0.535558953
2962,0.945218735
2967,0.223288422
2973,0.61757435
2974,0.444714131
2981,0.55612866
3001,0.267672075
3006,0.08432864
3007,0.694164886
3008,0.615640945
3014,0.473488442
3022,0.526809994
3032,0.538676304
3033,0.86214354
3043,0.506612391
3048,0.159926705
3061,0.272517499
3063,0.334950949
3087,0.521879809
3088,0.416970873
3096,0.0691132
3102,0.112069927
3111,0.621102456
3119,0.74362609
3122,0.649426949
3126,0.670526438
3131,0.381871039
3132,0.386430279
3145,0.872535795
3154,0.676633033
3178,0.559357745
3186,0.319620356
3187,0.539800045
3189,0.388786543
3191,0.907898156
3192,0.941549119
3199,0.44733308
3211,0.481805971
3224,0.403223795
3225,0.431322823
3231,0.53431183
3235,0.468511975
3237,0.611802222
3240,0.124081127
3242,0.550694702
3254,0.804772545
3256,0.42953912
3257,0.385393694
3289,0.539961741
3294,0.41932618
3301,0.398119357
3302,0.325649543
3314,0.350206985
3326,0.536639833
3332,0.764907
3345,0.549962795
3349,0.66318691
3357,0.790366237
3380,0.486463165
3389,0.679569326
3397,0.91817948
3399,0.608573445
3407,0.812910428
3411,0.283443516
3413,0.528089527
3417,0.274322647
3418,0.058367209
3426,0.801925939
3443,0.142059421
3456,0.904332152
3464,0.802115024
3467,0.734984211
3473,0.632903193
3479,0.089386654
3481,0.836103499
3492,0.551931252
3498,0.90872947
3499,0.408474941
3505,0.730785161
3529,0.439363652
3535,0.357005447
3540,0.266143074
3561,0.701827213
3564,0.914528648
3574,0.530416575
3590,0.752669025
3592,0.257265604
3596,0.894499498
3604,0.200915367
3620,0.695334586
3623,0.235225177
3632,0.759183763
3641,0.299420682
3647,0.200236809
3653,0.103240129
3656,0.392556222
3667,0.665344261
3672,0.435701819
3683,0.679052551
3695,0.449551861
3717,0.474225171
3736,0.295337052
3740,0.301631767
3753,0.467051857
3769,0.64214179
3771,0.533052793
3787,0.903318002
3790,0.373438458
3792,0.820451004
3801,0.280092208
3806,0.720761617
3812,0.0701623
3815,0.819295047
3840,0.743742423
3846,0.48307762
3858,0.52374651
3872,0.265643018
3873,0.184536356
3874,0.571494987
3876,0.843870247
3880,0.611643162
3882,0.413895382
3894,0.646561488
3901,0.826273393
3902,0.72566391
3908,0.815649715
3919,0.291304779
3921,0.238886618
3922,0.367381867
3924,0.063407019
3939,0.819168921
3952,0.412016491
3959,0.408353527
3964,0.222069569
3972,0.681811473
3978,0.915694388
3979,0.49660057
3988,0.050711102
3989,0.80941039
3991,0.732222746
3996,0.933164953
4005,0.261249696
4012,0.444042758
4013,0.330991408
4014,0.070646659
4018,0.503506467
4027,0.41226731
4030,0.229682082
4035,0.391739394
4036,0.884220309
4046,0.848703872
4059,0.269859484
4066,0.363102358
4082,0.540142519
4090,0.69730596
4100,0.927004426
4107,0.488196659
4109,0.075736932
4110,0.471198623
4121,0.459490296
4123,0.326176436
4124,0.770606335
4129,0.887406803
4136,0.530647845
4139,0.39778439
4145,0.55500607
4154,0.481409053
4156,0.870056755
4161,0.420879423
4165,0.510708876
4169,0.423067942
4188,0.679744833
4195,0.386008557
4204,0.929633473
4211,0.760214143
4213,0.664924974
4218,0.362217726
4220,0.821840425
4222,0.041301861
4227,0.593189651
4229,0.908147712
4233,0.477866826
4239,0.825708654
4242,0.514287687
4249,0.618978054
4260,0.868094833
4263,0.814332112
4265,0.693438939
4267,0.488351608
4276,0.911264985
4278,0.656546573
4279,0.191940995
4280,0.044167043
4281,0.372591508
4282,0.71646554
4288,0.15325584
4306,0.457990468
4308,0.249145509
4309,0.437465513
4313,0.507031964
4320,0.995989084
4324,0.399728467
4334,0.661640406
4341,0.386830864
4349,0.199859962
4353,0.613838161
4354,0.490669008
4356,0.279493246
4366,0.363543103
4371,0.691605652
4375,0.425585916
4377,0.851864173
4384,0.184663842
4389,0.358154939
4394,0.430663433
4409,0.513004024
4411,0.613962064
4416,0.385093066
4437,0.43902907
4442,0.369313725
4443,0.431407586
4449,0.395876328
4457,0.381709289
4459,0.511909983
4472,0.221126667
4475,0.684820874
4476,0.807911175
4482,0.461644969
4519,0.040316929
4533,0.657875078
4537,0.128360072
4538,0.25668247
4541,0.281609854
4556,0.849001151
4558,0.641079654
4567,0.645778908
4586,0.334618769
4596,0.617655546
4615,0.762422921
4617,0.282261722
4619,0.388796785
4623,0.135484348
4643,0.323969313
4644,0.082805094
4645,0.524678236
4655,0.071089266
4658,0.758801509
4667,0.074954616
4669,0.484799959
4674,0.358215244
4691,0.103831919
4704,0.469810576
4708,0.73536442
4733,0.891638472
4745,0.12429722
4748,0.242925454
4749,0.230706262
4755,0.421100853
4760,0.558935161
4762,0.463712602
4763,0.377750738
4771,0.709764465
4772,0.675627627
4782,0.898614058
4786,0.153027721
4792,0.565684076
4798,0.515162133
4803,0.15931636
4817,0.708159611
4818,0.537987916
4825,0.06300544
4832,0.126445776
4834,0.707029535
4836,0.171594153
4837,0.65559057
4852,0.151569877
4853,0.408029636
4858,0.156468405
4862,0.587741219
4888,0.273749095
4889,0.79267763
4893,0.494753431
4897,0.829960266
4909,0.249274546
4952,0.537640992
4961,0.487926144
4969,0.80545508
4972,0.45843092
4998,0.306293094
5029,0.813515988
5031,0.354600388
5041,0.225087065
5044,0.403231952
5045,0.556003645
5047,0.256687436
5050,0.953719295
5051,0.173948924
5056,0.385342094
5060,0.62931515
5061,0.879732371
5064,0.411361881
5069,0.875906727
5073,0.497582954
5074,0.892034511
5077,0.09251178
5099,0.42984891
5120,0.869553393
5125,0.640132497
5137,0.141531424
5146,0.650033481
5148,0.649376791
5155,0.272810025
5178,0.224454717
5187,0.898176049
5188,0.486223631
5198,0.163391577
5205,0.225334004
5210,0.251744719
5212,0.33118695
5214,0.267575917
5215,0.49649406
5217,0.128519904
5219,0.021789036
5227,0.314196601
5233,0.82820197
5241,0.517472546
5257,0.654805936
5259,0.2603615
5262,0.288173091
5266,0.359659986
5275,0.524937361
5291,0.598282151
5299,0.452335934
5302,0.518671069
5304,0.627161488
5310,0.381412882
5325,0.227209357
5332,0.640397245
5341,0.341987391
5343,0.600062239
5349,0.272137012
5350,0.365346585
5365,0.773371914
5367,0.431926862
5372,0.204678954
5385,0.463871022
5392,0.393869009
5399,0.268458681
5402,0.88054051
5407,0.625469228
5411,0.51344763
5415,0.601428778
5423,0.581025904
5426,0.147627515
5437,0.56198008
5440,0.260513778
5445,0.75968094
5454,0.202687313
5460,0.79643599
5470,0.70462328
5472,0.244785468
5480,0.078250655
5484,0.031856304
5485,0.925501433
5497,0.710438714
5501,0.682526225
5513,0.554692586
5563,0.30805251
5564,0.455992497
5570,0.632534715
5582,0.321832285
5616,0.671168493
5617,0.516464628
5619,0.397054058
5626,0.615243183
5628,0.201320479
5629,0.528752978
5630,0.390198256
5634,0.269989016
5646,0.191981448
5650,0.415252632
5664,0.910702383
5666,0.793099654
5678,0.942534468
5687,0.243434892
5691,0.685668633
5694,0.546157635
5703,0.348865035
5709,0.190343633
5711,0.189552644
5718,0.472328035
5724,0.771558888
5725,0.265777773
5726,0.321171194
5728,0.809643443
5753,0.691790697
5758,0.220899852
5759,0.225861352
5766,0.260843148
5772,0.260018091
5775,0.260351984
5780,0.796027531
5782,0.601010054
5784,0.580310089
5804,0.658175059
5808,0.804889516
5809,0.364337534
5815,0.420883836
5817,0.579467159
5825,0.480505423
5833,0.555932407
5838,0.300876672
5840,0.539351662
5846,0.583193029
5848,0.513326629
5851,0.812567229
5867,0.304161128
5869,0.446885154
5870,0.389528597
5871,0.651991442
5873,0.322368596
5875,0.329522965
5876,0.608779538
5879,0.872030171
5880,0.395565688
5881,0.174911874
5887,0.457635849
5891,0.588228395
5893,0.514800118
5907,0.766022611
5909,0.239247556
5915,0.047880985
5917,0.518088532
5918,0.111759059
5929,0.628599241
5935,0.784817525
5938,0.337778251
5940,0.429278623
5942,0.130258898
5950,0.605003893
5963,0.163705227
5968,0.534524976
5969,0.791161751
5970,0.383756885
5978,0.39107521
5987,0.774255474
5990,0.262863451
5997,0.868616293
5998,0.427839236
6001,0.421124393
6004,0.61294441
6005,0.264560563
6011,0.559187468
6013,0.723259931
6029,0.476379568
6043,0.365861678
6045,0.160477388
6049,0.216152762
6051,0.710304466
6064,0.50684487
6066,0.079068674
6071,0.858862979
6078,0.446894334
6085,0.290519111
6086,0.717935182
6095,0.30704627
6103,0.26331901
6105,0.288488351
6106,0.806584651
6107,0.406868531
6111,0.700178959
6114,0.798654438
6118,0.500900513
6139,0.088546895
6140,0.460498893
6147,0.613696396
6153,0.839435887
6156,0.607033533
6158,0.377362646
6163,0.331619064
6165,0.534156822
6176,0.578549662
6178,0.598076769
6182,0.395764636
6199,0.174027697
6207,0.242243461
6220,0.473395497
6223,0.408254961
6227,0.234727702
6235,0.704155585
6246,0.569290967
6259,0.181833004
6267,0.681920019
6278,0.830502105
6287,0.904986586
6307,0.634462704
6312,0.85705515
6314,0.460081773
6315,0.417825856
6316,0.092454452
6321,0.570919689
6324,0.736101873
6325,0.96701141
6332,0.716026414
6336,0.492086196
6337,0.548054154
6341,0.689540651
6349,0.799314505
6353,0.35550338
6362,0.693736674
6371,0.366863684
6386,0.179236622
6387,0.620466713
6388,0.714226159
6389,0.747916265
6391,0.62919386
6410,0.340932827
6413,0.317763824
6421,0.404944555
6428,0.614037185
6429,0.500320326
6433,0.454776893
6438,0.510186032
6439,0.587420508
6442,0.67823155
6444,0.65669112
6451,0.769527483
6456,0.407386146
6461,0.838443677
6478,0.538545086
6483,0.108405511
6488,0.414939568
6489,0.657339521
6498,0.890792349
6501,0.19582678
6505,0.548756402
6513,0.142010735
6515,0.46131279
6531,0.68666704
6562,0.42912882
6564,0.664554
6572,0.81659081
6574,0.382888039
6586,0.731353342
6588,0.179393963
6601,0.563140236
6608,0.610776041
6611,0.13549238
6614,0.157759173
6617,0.267659917
6628,0.483689419
6632,0.312273116
6642,0.415391682
6643,0.870458936
6660,0.542585192
6667,0.037850355
6671,0.107314855
6682,0.64558844
6699,0.787967793
6702,0.542070513
6703,0.945277269
6705,0.293631364
6707,0.339209194
6709,0.700629783
6718,0.189539765
6720,0.453837491
6721,0.386661988
6725,0.220315382
6726,0.461145784
6727,0.269373053
6760,0.418248263
6788,0.662781914
6791,0.338262998
6793,0.065563728
6794,0.264200809
6808,0.446761467
6809,0.784370378
6810,0.813085905
6819,0.693729941
6820,0.832254812
6829,0.244268928
6831,0.220777592
6833,0.965790293
6847,0.91950938
6856,0.706984881
6858,0.195682624
6860,0.584122955
6866,0.523037581
6871,0.61584359
6872,0.437773351
6877,0.507195859
6878,0.727064406
6879,0.477674742
6880,0.682214862
6886,0.796539095
6894,0.57596646
6897,0.278110507
6906,0.576995433
6916,0.571562565
6919,0.675260712
6939,0.701070406
6958,0.846493171
6959,0.513024643
6967,0.828634355
6989,0.938231803
7000,0.533640309
7004,0.429896716
7006,0.734485261
7007,0.424172622
7008,0.850109557
7027,0.732529164
7055,0.654060541
7059,0.72013837
7066,0.422570829
7067,0.538047717
7073,0.657834457
7080,0.60837325
7089,0.455065283
7099,0.11112766
7109,0.621866021
7134,0.603237464
7138,0.629803282
7139,0.426460824
7142,0.238248949
7151,0.346599085
7153,0.274972195
7169,0.29686638
7185,0.407781652
7193,0.215195637
7200,0.916792772
7216,0.579140354
7221,0.858714407
7223,0.644266642
7236,0.660995766
7237,0.643208099
7244,0.330839904
7245,0.733218337
7251,0.33080576
7252,0.76521407
7264,0.695944432
7284,0.445065833
7301,0.599280926
7304,0.599942896
7307,0.603639109
7308,0.402027727
7315,0.704177547
7323,0.308108774
7324,0.278269625
7326,0.507601347
7330,0.762046876
7367,0.740059256
7371,0.746069445
7389,0.595658113
7394,0.28083911
7404,0.503840952
7410,0.317498857
7423,0.026801254
7434,0.280050549
7438,0.239014408
7449,0.32665638
7461,0.429076828
7464,0.71467303
7465,0.608595741
7469,0.629007514
7472,0.651343684
7474,0.11449119
7492,0.154261035
7496,0.686200512
7499,0.680932967
7507,0.7904193
7513,0.754348343
7515,0.580671099
7535,0.699542722
7542,0.617818725
7568,0.588350763
7578,0.744078245
7586,0.896281119
7587,0.417783831
7593,0.209752346
7608,0.760081307
7613,0.221824761
7617,0.43818073
7624,0.731071395
7627,0.694355438
7630,0.571977103
7634,0.272160127
7644,0.651195833
7651,0.327957383
7655,0.536159178
7659,0.493637737
7665,0.338150795
7666,0.876306374
7675,0.450559807
7678,0.194019132
7689,0.214805681
7695,0.717204365
7696,0.275775307
7708,0.060483639
7725,0.815248574
7731,0.376456683
7737,0.203150121
7739,0.722322371
7758,0.605026336
7763,0.219187681
7769,0.507671564
7775,0.646741928
7783,0.389711646
7787,0.086509631
7788,0.593187573
7792,0.643023007
7797,0.763635872
7798,0.610534793
7800,0.426033211
7801,0.675249504
7806,0.594367363
7821,0.199302492
7829,0.693729353
7834,0.377198133
7835,0.387936156
7836,0.318426352
7848,0.462420037
7849,0.140018771
7859,0.605388437
7861,0.659081342
7873,0.036032137
7874,0.686997317
7884,0.500837221
7890,0.841088497
7891,0.522841212
7894,0.306535135
7895,0.194843938
7910,0.638891828
7913,0.780560383
7923,0.794164013
7929,0.712897105
7939,0.854232865
7950,0.48514962
7960,0.877051657
7968,0.831406242
7972,0.695455943
7974,0.426729574
7991,0.254657233
8000,0.524449404
8001,0.609286211
8012,0.584438885
8018,0.092915644
8019,0.383906373
8024,0.692209692
8038,0.824265378
8043,0.549963783
8054,0.12022671
8055,0.208167993
8056,0.167071737
8058,0.145560281
8064,0.125673545
8073,0.474784308
8077,0.536427207
8084,0.806697541
8086,0.362928337
8087,0.523502208
8090,0.554614672
8097,0.932646387
8100,0.656557744
8105,0.652006596
8110,0.399096021
8114,0.067833918
8116,0.345117654
8129,0.305670301
8138,0.111127618
8142,0.258608594
8148,0.838408981
8151,0.549239315
8161,0.596391463
8170,0.517563307
8181,0.570203997
8182,0.634349862
8185,0.379715276
8186,0.702244207
8189,0.746813631
8196,0.529537998
8219,0.306343587
8230,0.683528717
8240,0.388465601
8241,0.167823687
8246,0.604980533
8251,0.17214891
8254,0.130724925
8258,0.104237147
8259,0.485339129
8264,0.775898867
8275,0.896951942
8277,0.204585071
8282,0.479622837
8283,0.724146391
8290,0.409701187
8301,0.882860089
8310,0.308918227
8315,0.76136347
8319,0.193167112
8322,0.414825048
8328,0.311982837
8340,0.529865508
8346,0.316825563
8355,0.533588997
8369,0.405976069
8376,0.468335129
8380,0.710884366
8381,0.262042819
8382,0.443838533
8392,0.623978703
8399,0.370341731
8402,0.799693577
8410,0.303026374
8417,0.897264379
8418,0.768923711
8421,0.261098519
8427,0.505724442
8448,0.397403761
8457,0.503427096
8458,0.326979358
8465,0.885311438
8478,0.63775676
8496,0.167576074
8505,0.218972277
8510,0.301106419
8512,0.826571848
8515,0.497772841
8518,0.442153478
8522,0.275712225
8527,0.551208897
8542,0.72903432
8550,0.628426468
8558,0.458134645
8561,0.221298163
8562,0.413382411
8566,0.690042424
8569,0.517961294
8582,0.186032611
8588,0.088392151
8592,0.068000036
8599,0.288843151
8604,0.5468888
8606,0.232126037
8614,0.537695617
8622,0.479730565
8623,0.193913083
8648,0.126202833
8652,0.107619843
8661,0.875840479
8671,0.121477819
8675,0.365128803
8679,0.498929838
8683,0.205331424
8687,0.673747722
8710,0.491732912
8711,0.638065773
8712,0.518167434
8715,0.51519416
8718,0.88644933
8719,0.932327916
8720,0.518913991
8727,0.63070623
8732,0.682234877
8738,0.299147443
8739,0.827511433
8748,0.219355735
8753,0.689644521
8754,0.469837754
8756,0.598440653
8759,0.912495478
8768,0.909391182
8780,0.84497733
8787,0.597515384
8789,0.734136257
8794,0.523534398
8802,0.751098664
8816,0.687926243
8831,0.634627308
8833,0.250734687
8846,0.808218548
8849,0.409593979
8850,0.816910945
8864,0.511438171
8872,0.811533205
8875,0.265751901
8900,0.492917947
8911,0.38277533
8923,0.360948943
8939,0.780346422
8940,0.222660974
8951,0.400943514
8954,0.719417401
8958,0.2707231
8960,0.840272403
8965,0.14027156
8978,0.513325067
8980,0.197119885
8989,0.636727972
8991,0.864311614
8997,0.271285678
9001,0.838853813
9009,0.195736302
9016,0.286491819
9025,0.754858063
9029,0.22674077
9031,0.22745513
9032,0.651042098
9041,0.53154851
9043,0.754626442
9048,0.545951671
9050,0.435680218
9054,0.606297209
9055,0.639152962
9057,0.351795738
9065,0.686073131
9066,0.667175889
9067,0.258382244
9069,0.211916561
9071,0.489528847
9075,0.255984267
9077,0.135215982
9086,0.303671745
9087,0.812233577
9092,0.225921051
9100,0.491230451
9101,0.287247151
9105,0.585422921
9113,0.55075838
9115,0.36247764
9117,0.410182126
9122,0.374501423
9123,0.323421228
9128,0.555398889
9131,0.708352091
9132,0.785956443
9138,0.595422896
9141,0.7231056
9142,0.633529818
9144,0.22302197
9149,0.675720259
9154,0.313716803
9155,0.550840171
9160,0.398466884
9165,0.646936392
9169,0.183358808
9175,0.336397638
9180,0.795832116
9190,0.40090521
9192,0.415885991
9196,0.503516632
9202,0.358330017
9203,0.550302478
9208,0.82117318
9215,0.592921642
9220,0.615908228
9225,0.184507626
9237,0.81848706
9239,0.87699855
9240,0.637202319
9246,0.50026711
9250,0.49217049
9277,0.62342955
9280,0.791957378
9284,0.81855512
9287,0.666520493
9293,0.9536202
9298,0.102395265
9303,0.87651089
9308,0.716870847
9325,0.581771716
9326,0.108641626
9340,0.342764294
9345,0.392339661
9352,0.869905976
9360,0.491382381
9363,0.819487495
9370,0.21791304
9371,0.610788842
9372,0.410396744
9383,0.503179138
9386,0.321353082
9388,0.203976534
9396,0.75059462
9403,0.17641059
9419,0.669855668
9423,0.67595923
9425,0.230304999
9431,0.772452428
9434,0.74363249
9437,0.64265292
9453,0.139347511
9457,0.407294243
9458,0.078521991
9459,0.093274128
9461,0.806298407
9465,0.108448903
9473,0.575080138
9485,0.52017375
9499,0.243956737
9507,0.47891164
9508,0.283005356
9510,0.172338834
9511,0.595243853
9513,0.527351643
9517,0.395648193
9520,0.495342513
9526,0.420244188
9530,0.535251984
9531,0.469110057
9540,0.770398693
9544,0.801477573
9547,0.506225759
9553,0.039046329
9561,0.341368168
9575,0.192093853
9576,0.968146655
9582,0.42906006
9586,0.292620705
9587,0.330808597
9590,0.652807476
9594,0.687292334
9596,0.750485595
9598,0.286892076
9602,0.6716809
9604,0.117007912
9619,0.670971038
9626,0.390030266
9628,0.736956891
9632,0.265395921
9644,0.578627829
9647,0.756540551
9650,0.533549138
9654,0.463915703
9657,0.327602366
9669,0.783392144
9672,0.26051414
9676,0.343256337
9678,0.478991739
9679,0.365337004
9681,0.593776196
9683,0.739386414
9691,0.235522135
9692,0.143310509
9694,0.476261221
9696,0.491088488
9706,0.777570147
9720,0.322533814
9726,0.313820994
9731,0.747564102
9732,0.62860197
9737,0.145503108
9739,0.444899891
9742,0.563195327
9753,0.917592521
9755,0.92146602
9762,0.501812107
9766,0.87176906
9773,0.60770738
9778,0.661043857
9787,0.387698675
9792,0.313101341
9796,0.421236933
9804,0.46629089
9806,0.769772434
9814,0.874215036
9817,0.655013622
9821,0.351862563
9838,0.574775715
9842,0.220967502
9849,0.446702154
9857,0.484573389
9859,0.386939075
9865,0.677205761
9867,0.322558347
9871,0.373987744
9873,0.943673535
9884,0.158637851
9893,0.748202728
9900,0.545217253
9910,0.099940651
9924,0.859596301
9930,0.510881183
9939,0.428566424
9945,0.397046379
9969,0.796674443
9973,0.541047776
9981,0.649073949
9984,0.277143553
9993,0.156773698
9994,0.742203155
10008,0.469208353
10009,0.130686981
10012,0.690368383
10026,0.677195209
10038,0.633571976
10044,0.221230465
10046,0.814019925
10048,0.395491368
